               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 281,             0.03773,            0.046066,           0.0013303,            0.068523,             0.72324,             0.65771,             0.67619,             0.35367,            0.043366,            0.062338,            0.010068,             0.08775,           0.0020874,           0.0020874,           0.0020874
                 282,            0.038568,            0.048147,           0.0014209,            0.070215,             0.72167,             0.66423,             0.68064,             0.35367,             0.04286,            0.062004,            0.010045,            0.086921,           0.0020789,           0.0020789,           0.0020789
                 283,            0.037775,            0.046368,           0.0014399,            0.068768,             0.67178,             0.69696,             0.67715,             0.35212,            0.043224,            0.062412,            0.010518,            0.086964,           0.0020709,           0.0020709,           0.0020709
                 284,            0.037752,            0.046113,           0.0012475,            0.068646,             0.69266,             0.68629,             0.67767,             0.34881,            0.043309,            0.063104,             0.01044,            0.087492,           0.0020632,           0.0020632,           0.0020632
                 285,            0.037695,            0.045832,           0.0012371,            0.068585,              0.6878,              0.6801,             0.67945,               0.351,            0.043503,            0.063437,           0.0099419,            0.086276,            0.002056,            0.002056,            0.002056
                 286,            0.037635,            0.046705,           0.0012345,            0.068665,              0.6787,             0.67993,             0.67139,             0.34328,            0.044244,            0.063643,           0.0098235,            0.087746,           0.0020492,           0.0020492,           0.0020492
                 287,            0.037723,            0.048628,           0.0015174,            0.069789,              0.6824,             0.68531,             0.67619,             0.34341,            0.044265,            0.063663,            0.010025,            0.087646,           0.0020429,           0.0020429,           0.0020429
                 288,            0.037531,            0.047614,           0.0015241,            0.069512,             0.68328,             0.67918,             0.67065,             0.34636,            0.043771,            0.063807,            0.010128,            0.087872,            0.002037,            0.002037,            0.002037
                 289,            0.037253,             0.04601,           0.0011876,            0.068949,             0.69704,             0.64831,             0.66368,             0.34284,            0.043574,            0.064227,            0.010315,            0.089396,           0.0020315,           0.0020315,           0.0020315
                 290,            0.037284,             0.04764,           0.0014253,            0.068815,             0.68939,              0.6524,             0.65761,             0.33891,            0.043781,            0.064606,            0.010174,            0.088587,           0.0020265,           0.0020265,           0.0020265
                 291,            0.037461,            0.047253,           0.0013432,            0.069721,             0.71116,             0.64442,             0.66206,             0.34487,            0.043411,            0.064156,           0.0098452,            0.088213,           0.0020219,           0.0020219,           0.0020219
                 292,             0.03719,            0.047018,           0.0015083,            0.069187,              0.7328,             0.63589,             0.67067,             0.35238,            0.043097,            0.063582,            0.010049,            0.088709,           0.0020178,           0.0020178,           0.0020178
                 293,            0.038085,            0.045614,           0.0012681,            0.067452,             0.71042,              0.6411,              0.6691,             0.35141,            0.043384,            0.063333,             0.01056,            0.089245,            0.002014,            0.002014,            0.002014
                 294,            0.038825,            0.046335,           0.0014478,              0.0694,             0.68274,             0.67676,             0.67557,             0.35162,            0.043014,            0.063418,            0.010027,            0.089036,           0.0020107,           0.0020107,           0.0020107
                 295,            0.036728,            0.046737,            0.001442,            0.069888,             0.69244,             0.66398,             0.67889,             0.35086,            0.043095,              0.0642,           0.0099212,              0.0901,           0.0020079,           0.0020079,           0.0020079
                 296,            0.036659,             0.04533,           0.0011452,            0.068094,             0.72788,             0.64424,             0.68472,             0.35589,            0.043019,            0.063443,           0.0094555,             0.08953,           0.0020055,           0.0020055,           0.0020055
                 297,            0.038605,            0.047451,           0.0014237,            0.070186,             0.76656,             0.62311,             0.68207,             0.36133,            0.043013,            0.063008,           0.0091326,            0.088602,           0.0020035,           0.0020035,           0.0020035
                 298,            0.036568,            0.045311,           0.0014595,            0.068568,                 0.7,             0.67192,             0.67862,             0.35514,            0.043207,            0.063705,            0.009518,            0.089442,            0.002002,            0.002002,            0.002002
                 299,            0.036783,            0.045649,           0.0013877,            0.068076,             0.70808,             0.65718,             0.67337,             0.35484,            0.043625,            0.063966,           0.0093812,            0.088998,           0.0020009,           0.0020009,           0.0020009
