               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 281,            0.041994,            0.053074,           0.0019327,            0.081297,             0.66448,             0.61239,             0.62323,             0.31943,            0.045735,            0.063357,            0.010708,            0.086641,           0.0020874,           0.0020874,           0.0020874
                 282,            0.043046,            0.054155,           0.0019434,            0.080947,             0.68385,             0.60969,             0.62709,             0.31666,            0.046243,             0.06333,            0.010721,            0.088277,           0.0020789,           0.0020789,           0.0020789
                 283,            0.042139,            0.052953,            0.001879,            0.081403,             0.66142,             0.59782,             0.62333,             0.31514,            0.046065,            0.063365,            0.012137,            0.089648,           0.0020709,           0.0020709,           0.0020709
                 284,            0.041748,            0.053515,           0.0018509,            0.079641,             0.61486,             0.65992,             0.62772,             0.31971,             0.04562,            0.062229,            0.012288,            0.089912,           0.0020632,           0.0020632,           0.0020632
                 285,            0.043558,            0.053571,           0.0018993,            0.081105,              0.6692,              0.6334,             0.64391,             0.32156,            0.045489,            0.061293,            0.011811,            0.089605,            0.002056,            0.002056,            0.002056
                 286,            0.040908,            0.052912,           0.0018914,            0.081057,             0.64007,             0.64337,             0.63266,             0.31999,             0.04548,            0.061425,            0.012134,            0.089616,           0.0020492,           0.0020492,           0.0020492
                 287,            0.043374,             0.05366,           0.0018748,            0.081883,             0.65086,             0.60149,             0.62553,             0.31685,            0.045496,            0.061683,            0.012227,            0.088922,           0.0020429,           0.0020429,           0.0020429
                 288,            0.042202,             0.05471,           0.0020014,            0.082038,             0.66902,             0.58163,             0.61754,              0.3146,            0.045647,            0.062086,            0.012908,            0.088686,            0.002037,            0.002037,            0.002037
                 289,            0.042567,            0.053895,           0.0019023,            0.081087,             0.63165,             0.64082,             0.63154,             0.31901,            0.045091,            0.062141,            0.011355,            0.089004,           0.0020315,           0.0020315,           0.0020315
                 290,            0.041516,            0.052219,           0.0018592,            0.080154,             0.64412,             0.64356,             0.62956,             0.31857,            0.045296,            0.062333,            0.010726,            0.088976,           0.0020265,           0.0020265,           0.0020265
                 291,            0.042379,             0.05581,           0.0021285,            0.081353,             0.64235,             0.63499,             0.62951,             0.31748,            0.045581,            0.062646,            0.011499,            0.087637,           0.0020219,           0.0020219,           0.0020219
                 292,            0.043113,             0.05425,            0.001848,            0.081303,             0.62796,             0.62167,             0.61457,             0.31437,            0.045775,            0.063205,            0.012282,            0.087081,           0.0020178,           0.0020178,           0.0020178
                 293,            0.042751,             0.05429,           0.0020947,            0.082331,             0.64913,             0.61821,             0.61916,             0.31554,            0.045457,            0.063105,            0.011868,            0.087541,            0.002014,            0.002014,            0.002014
                 294,            0.042467,            0.054103,           0.0021508,            0.081466,             0.67385,             0.59785,             0.62914,             0.32191,            0.045145,            0.063407,            0.011543,            0.088458,           0.0020107,           0.0020107,           0.0020107
                 295,            0.042055,            0.054011,           0.0020429,            0.080606,             0.62194,             0.65772,             0.63402,             0.32192,            0.045895,            0.063516,            0.011563,            0.088728,           0.0020079,           0.0020079,           0.0020079
                 296,            0.042651,            0.053045,           0.0018688,            0.080927,             0.64033,             0.63328,             0.63333,             0.32243,            0.045743,            0.063155,            0.011479,            0.088811,           0.0020055,           0.0020055,           0.0020055
                 297,            0.042052,            0.053533,           0.0018006,            0.079939,             0.62458,             0.63826,             0.62681,              0.3218,            0.045227,            0.063193,            0.012116,            0.088114,           0.0020035,           0.0020035,           0.0020035
                 298,            0.041713,            0.052909,           0.0020036,             0.08193,             0.69288,             0.57493,             0.62474,             0.31779,            0.045439,            0.063897,            0.012619,            0.089877,            0.002002,            0.002002,            0.002002
                 299,            0.042387,             0.05523,           0.0018922,            0.080597,             0.72342,             0.55911,             0.63369,             0.32377,             0.04563,            0.063267,            0.011333,            0.090203,           0.0020009,           0.0020009,           0.0020009
